name,country_code,year,sex,pop
Oman,512,2040,Female,2056.7
Namibia,516,2040,Female,1800
Barbados,52,2040,Female,125.3
Nepal,524,2040,Female,18696.7
Netherlands,528,2040,Female,9502.8
Curaçao,531,2040,Female,89.5
Aruba,533,2040,Female,60.6
New Caledonia,540,2040,Female,175.7
Vanuatu,548,2040,Female,184.7
Central Asia,5500,2040,Female,41236.2
Southern Asia,5501,2040,Female,1110002.1
New Zealand,554,2040,Female,2945
Nicaragua,558,2040,Female,3492.8
Belgium,56,2040,Female,6610.2
Niger,562,2040,Female,22344.4
Nigeria,566,2040,Female,156596.8
Norway,578,2040,Female,3212.5
Micronesia (Federated States of),583,2040,Female,43.1
Pakistan,586,2040,Female,134714.5
Panama,591,2040,Female,2572.7
Papua New Guinea,598,2040,Female,5557.4
Paraguay,600,2040,Female,3997.8
Peru,604,2040,Female,18493.2
Philippines,608,2040,Female,65968.3
Poland,616,2040,Female,17971.4
Portugal,620,2040,Female,4815.4
Guinea-Bissau,624,2040,Female,1221.3
Timor-Leste,626,2040,Female,905.8
Puerto Rico,630,2040,Female,1615
Qatar,634,2040,Female,1188.5
Reunion,638,2040,Female,518.5
Bhutan,64,2040,Female,452.8
Romania,642,2040,Female,7622
Russian Federation,643,2040,Female,75865.9
Rwanda,646,2040,Female,9691.9
Saint Lucia,662,2040,Female,74.5
Saint Vincent and the Grenadines,670,2040,Female,31.3
Sao Tome and Principe,678,2040,Female,125.7
Bolivia (Plurinational State of),68,2040,Female,6873.6
Saudi Arabia,682,2040,Female,20232.5
Senegal,686,2040,Female,12748.5
Serbia,688,2040,Female,3685.4
Seychelles,690,2040,Female,47.6
Sierra Leone,694,2040,Female,5522.1
Bosnia and Herzegovina,70,2040,Female,1033.9
Singapore,702,2040,Female,4145.3
Slovakia,703,2040,Female,2607.5
Viet Nam,704,2040,Female,52886.9
Slovenia,705,2040,Female,1105.1
Somalia,706,2040,Female,12543.5
South Africa,710,2040,Female,36014.5
Zimbabwe,716,2040,Female,11528.1
Botswana,72,2040,Female,1537.3
Spain,724,2040,Female,25929
South Sudan,728,2040,Female,12767.5
Sudan,729,2040,Female,27815.9
Western Sahara,732,2040,Female,500.5
Suriname,740,2040,Female,240.3
Swaziland,748,2040,Female,875.2
Sweden,752,2040,Female,5975.2
Switzerland,756,2040,Female,5298.2
Brazil,76,2040,Female,118187.5
Syrian Arab Republic,760,2040,Female,10558.1
Tajikistan,762,2040,Female,5623.9
Thailand,764,2040,Female,36688
Togo,768,2040,Female,5676
Tonga,776,2040,Female,37
Trinidad and Tobago,780,2040,Female,539.4
United Arab Emirates,784,2040,Female,4414.8
Tunisia,788,2040,Female,6437.3
Turkey,792,2040,Female,47706.2
Turkmenistan,795,2040,Female,3608.3
Albania,8,2040,Female,1010.2
Uganda,800,2040,Female,40743.2
Ukraine,804,2040,Female,21590.1
The former Yugoslav Republic of Macedonia,807,2040,Female,859.7
Egypt,818,2040,Female,64075.7
United Kingdom of Great Britain and Northern Ireland,826,2040,Female,38162.7
Channel Islands,830,2040,Female,102.6
United Republic of Tanzania,834,2040,Female,50428.2
Belize,84,2040,Female,242.7
United States of America,840,2040,Female,203730.6
United States Virgin Islands,850,2040,Female,58.9
Burkina Faso,854,2040,Female,15714.1
Uruguay,858,2040,Female,1627.3
Uzbekistan,860,2040,Female,19409.9
Venezuela (Bolivarian Republic of),862,2040,Female,20008.5
Samoa,882,2040,Female,67.1
Yemen,887,2040,Female,22460.4
Zambia,894,2040,Female,15520
Solomon Islands,90,2040,Female,437.8
World,900,2040,Female,4472537.8
Africa,903,2040,Female,975166.2
Latin America and the Caribbean,904,2040,Female,370712.6
Northern America,905,2040,Female,227477.9
Eastern Asia,906,2040,Female,783833.8
Europe,908,2040,Female,389530.5
Oceania,909,2040,Female,27281.7
Eastern Africa,910,2040,Female,349633.3
Middle Africa,911,2040,Female,135494.3
Northern Africa,912,2040,Female,147125.6
Southern Africa,913,2040,Female,41484
Western Africa,914,2040,Female,301429
Caribbean,915,2040,Female,21963.6
Central America,916,2040,Female,103782.9
South-Eastern Asia,920,2040,Female,375332
Western Asia,922,2040,Female,171964.8
Eastern Europe,923,2040,Female,144930
Northern Europe,924,2040,Female,59384.3
Southern Europe,925,2040,Female,76791.1
Western Europe,926,2040,Female,108425
Australia and New Zealand,927,2040,Female,19940.1
Melanesia,928,2040,Female,6740
South America,931,2040,Female,244966.1
Asia,935,2040,Female,2482368.9
Micronesia,954,2040,Female,281.5
Polynesia,957,2040,Female,320.2
Brunei Darussalam,96,2040,Female,272.8
Bulgaria,100,2045,Male,2303.6
Myanmar,104,2045,Male,26286.1
Burundi,108,2045,Male,7483.6
Belarus,112,2045,Male,4064.2
Cambodia,116,2045,Male,10408
Algeria,12,2045,Male,25418.7
Cameroon,120,2045,Male,18660.1
Canada,124,2045,Male,24355.1
Cape Verde,132,2045,Male,274.8
Central African Republic,140,2045,Male,3011.3
Sri Lanka,144,2045,Male,9343.4
Chad,148,2045,Male,13814.1
Chile,152,2045,Male,9743.5
China,156,2045,Male,683636.7
Taiwan Province of China,158,2045,Male,10875
Colombia,170,2045,Male,26273.9
Comoros,174,2045,Male,610.7
Mayotte,175,2045,Male,227
Congo,178,2045,Male,4356.1
Democratic Republic of the Congo,180,2045,Male,75218.9
Costa Rica,188,2045,Male,3010.4
Croatia,191,2045,Male,1762.6
Cuba,192,2045,Male,4371.1
Cyprus,196,2045,Male,752.7
Czech Republic,203,2045,Male,5075.9
Benin,204,2045,Male,9420.6
Denmark,208,2045,Male,3283.5
Dominican Republic,214,2045,Male,6156.2
Ecuador,218,2045,Male,10668.6
El Salvador,222,2045,Male,2463.3
Equatorial Guinea,226,2045,Male,1223.4
Ethiopia,231,2045,Male,87553.4
Eritrea,232,2045,Male,3743.7
Estonia,233,2045,Male,613.2
Angola,24,2045,Male,26987.9
Fiji,242,2045,Male,379.3
Finland,246,2045,Male,2853.3
France,250,2045,Male,38121.8
French Guiana,254,2045,Male,264.8
French Polynesia,258,2045,Male,182.1
Djibouti,262,2045,Male,788.1
Gabon,266,2045,Male,1615.1
Georgia,268,2045,Male,1044
Gambia,270,2045,Male,1730.4
Occupied Palestinian Territory,275,2045,Male,3534.4
Germany,276,2045,Male,43567.8
Antigua and Barbuda,28,2045,Male,47.5
Ghana,288,2045,Male,22310.8
Kiribati,296,2045,Male,67.9
Greece,300,2045,Male,5863.9
Grenada,308,2045,Male,31.1
Azerbaijan,31,2045,Male,5060.6
Guadeloupe,312,2045,Male,167.2
Guam,316,2045,Male,95.2
Argentina,32,2045,Male,26222.5
Guatemala,320,2045,Male,10920
Guinea,324,2045,Male,9890.1
Guyana,328,2045,Male,198.6
Haiti,332,2045,Male,6125.8
Honduras,340,2045,Male,6142.7
Hong Kong Special Administrative Region of China,344,2045,Male,4052.6
Hungary,348,2045,Male,4217
Iceland,352,2045,Male,196.4
India,356,2045,Male,832334.5
Australia,36,2045,Male,17801.6
Indonesia,360,2045,Male,152054.6
Iran (Islamic Republic of),364,2045,Male,49462.4
Iraq,368,2045,Male,32160.5
Ireland,372,2045,Male,2719.3
Israel,376,2045,Male,7012.7
Italy,380,2045,Male,28607.4
Cote d'Ivoire,384,2045,Male,20041.4
Jamaica,388,2045,Male,1045.4
Japan,392,2045,Male,54374.6
Kazakhstan,398,2045,Male,8432.4
Afghanistan,4,2045,Male,34289.1
Austria,40,2045,Male,5029.3
Jordan,400,2045,Male,8866.7
Kenya,404,2045,Male,42238
Democratic People's Republic of Korea,408,2045,Male,12222.1
Republic of Korea,410,2045,Male,24726.3
Kuwait,414,2045,Male,3670
Kyrgyzstan,417,2045,Male,3525.7
Lao People's Democratic Republic,418,2045,Male,4083.5
Lebanon,422,2045,Male,4366.4
Lesotho,426,2045,Male,1166.5
Latvia,428,2045,Male,798
Liberia,430,2045,Male,3902.8
Libyan Arab Jamahiriya,434,2045,Male,3922.5
Bahamas,44,2045,Male,259.2
Lithuania,440,2045,Male,1027.4
Luxembourg,442,2045,Male,467.1
Macao Special Administrative Region of China,446,2045,Male,472.3
Madagascar,450,2045,Male,21552.5
Malawi,454,2045,Male,18860
Malaysia,458,2045,Male,23073.2
Maldives,462,2045,Male,348.9
Mali,466,2045,Male,16067.8
Malta,470,2045,Male,208.8
Martinique,474,2045,Male,113.3
Mauritania,478,2045,Male,3475.3
Bahrain,48,2045,Male,1503.5
Mauritius,480,2045,Male,509.3
Mexico,484,2045,Male,73431.1
Mongolia,496,2045,Male,1783.7
Republic of Moldova,498,2045,Male,1656.2
Montenegro,499,2045,Male,290.3
Bangladesh,50,2045,Male,95601.3
Morocco,504,2045,Male,18706.8
Mozambique,508,2045,Male,23101.5
Armenia,51,2045,Male,945.3
Oman,512,2045,Male,4635.1
Namibia,516,2045,Male,1745.6
Barbados,52,2045,Male,109.9
Nepal,524,2045,Male,16898.4
Netherlands,528,2045,Male,9482.5
Curaçao,531,2045,Male,67.1
Aruba,533,2045,Male,52.9
New Caledonia,540,2045,Male,184.4
Vanuatu,548,2045,Male,198.2
Central Asia,5500,2045,Male,41192.6
Southern Asia,5501,2045,Male,1187104.6
New Zealand,554,2045,Male,2883.7
Nicaragua,558,2045,Male,3304
Belgium,56,2045,Male,6576.7
Niger,562,2045,Male,25766.6
Nigeria,566,2045,Male,177484.6
Norway,578,2045,Male,3423.7
Micronesia (Federated States of),583,2045,Male,41.6
Pakistan,586,2045,Male,148278.7
Panama,591,2045,Male,2628.7
Papua New Guinea,598,2045,Male,5982.7
Paraguay,600,2045,Male,4229.9
Peru,604,2045,Male,18419.3
Philippines,608,2045,Male,67721.6
Poland,616,2045,Male,16142.1
Portugal,620,2045,Male,4094.1
Guinea-Bissau,624,2045,Male,1208.7
Timor-Leste,626,2045,Male,983.2
Puerto Rico,630,2045,Male,1394.3
Qatar,634,2045,Male,3797.3
Reunion,638,2045,Male,480.6
Bhutan,64,2045,Male,547.9
Romania,642,2045,Male,6577
Russian Federation,643,2045,Male,66257.6
Rwanda,646,2045,Male,10047.9
Saint Lucia,662,2045,Male,66.6
Saint Vincent and the Grenadines,670,2045,Male,28.1
Sao Tome and Principe,678,2045,Male,118.4
Bolivia (Plurinational State of),68,2045,Male,7045.3
Saudi Arabia,682,2045,Male,29421.8
Senegal,686,2045,Male,13093.2
Serbia,688,2045,Male,3340.7
Seychelles,690,2045,Male,44.8
Sierra Leone,694,2045,Male,5724
Bosnia and Herzegovina,70,2045,Male,831.8
Singapore,702,2045,Male,4116.1
Slovakia,703,2045,Male,2385.1
Viet Nam,704,2045,Male,50837.7
Slovenia,705,2045,Male,1151.6
Somalia,706,2045,Male,13504.8
South Africa,710,2045,Male,35719.8
Zimbabwe,716,2045,Male,11153.3
Botswana,72,2045,Male,1543.4
Spain,724,2045,Male,25505.1
South Sudan,728,2045,Male,14158.4
Sudan,729,2045,Male,28963.1
Western Sahara,732,2045,Male,609.9
Suriname,740,2045,Male,230.1
Swaziland,748,2045,Male,822
Sweden,752,2045,Male,6272
Switzerland,756,2045,Male,5485.3
Brazil,76,2045,Male,112658.4
Syrian Arab Republic,760,2045,Male,10456.2
Tajikistan,762,2045,Male,5931.5
Thailand,764,2045,Male,33002.6
Togo,768,2045,Male,5930.8
Tonga,776,2045,Male,33
Trinidad and Tobago,780,2045,Male,475.1
United Arab Emirates,784,2045,Male,13302.8
Tunisia,788,2045,Male,6223
Turkey,792,2045,Male,46630.9
Turkmenistan,795,2045,Male,3543
Albania,8,2045,Male,897.6
Uganda,800,2045,Male,44766.7
Ukraine,804,2045,Male,18224.5
The former Yugoslav Republic of Macedonia,807,2045,Male,785.3
Egypt,818,2045,Male,67293.7
United Kingdom of Great Britain and Northern Ireland,826,2045,Male,37954.7
Channel Islands,830,2045,Male,108.1
United Republic of Tanzania,834,2045,Male,54195
Belize,84,2045,Male,246.9
United States of America,840,2045,Male,207211.5
United States Virgin Islands,850,2045,Male,50.4
Burkina Faso,854,2045,Male,16769.2
Uruguay,858,2045,Male,1456.6
Uzbekistan,860,2045,Male,19760
Venezuela (Bolivarian Republic of),862,2045,Male,19935.6
Samoa,882,2045,Male,68
Yemen,887,2045,Male,24618.9
Zambia,894,2045,Male,16752.3
Solomon Islands,90,2045,Male,466.9
World,900,2045,Male,4625832.7
Africa,903,2045,Male,1042027.1
Latin America and the Caribbean,904,2045,Male,360224.9
Northern America,905,2045,Male,231566.6
Eastern Asia,906,2045,Male,792143.3
Europe,908,2045,Male,368416.9
Oceania,909,2045,Male,28510.2
Eastern Africa,910,2045,Male,371791.5
Middle Africa,911,2045,Male,145005.3
Northern Africa,912,2045,Male,151137.8
Southern Africa,913,2045,Male,40998.9
Western Africa,914,2045,Male,333093.7
Caribbean,915,2045,Male,20721.8
Central America,916,2045,Male,102147.2
South-Eastern Asia,920,2045,Male,372865.3
Western Asia,922,2045,Male,201781.3
Eastern Europe,923,2045,Male,126904.9
Northern Europe,924,2045,Male,59327.2
Southern Europe,925,2045,Male,73410.5
Western Europe,926,2045,Male,108774.2
Australia and New Zealand,927,2045,Male,20685.9
Melanesia,928,2045,Male,7212.2
South America,931,2045,Male,237355.9
Asia,935,2045,Male,2595087
Micronesia,954,2045,Male,280.5
Polynesia,957,2045,Male,331.6
Brunei Darussalam,96,2045,Male,298.6
Bulgaria,100,2045,Female,2408.6
Myanmar,104,2045,Female,27940.1
Burundi,108,2045,Female,7776.7
Belarus,112,2045,Female,4799.1
Cambodia,116,2045,Female,10703.4
Algeria,12,2045,Female,25226.1
Cameroon,120,2045,Female,18646.2
Canada,124,2045,Female,24884.4
Cape Verde,132,2045,Female,275.8
Central African Republic,140,2045,Female,3146
Sri Lanka,144,2045,Female,10737.1
Chad,148,2045,Female,13855.5
Chile,152,2045,Female,9969.1
China,156,2045,Female,651335.4
Taiwan Province of China,158,2045,Female,11105.1
Colombia,170,2045,Female,27846.9
Comoros,174,2045,Female,601.6
Mayotte,175,2045,Female,237.9
Congo,178,2045,Female,4405
Democratic Republic of the Congo,180,2045,Female,75679.6
Costa Rica,188,2045,Female,3068.3
Croatia,191,2045,Female,1816.5
Cuba,192,2045,Female,4492
Cyprus,196,2045,Female,740.8
Czech Republic,203,2045,Female,5215.5
Benin,204,2045,Female,9449
Denmark,208,2045,Female,3318.5
Dominican Republic,214,2045,Female,6256
Ecuador,218,2045,Female,10778.7
El Salvador,222,2045,Female,2952.9
Equatorial Guinea,226,2045,Female,1000.2
Ethiopia,231,2045,Female,87773.7
Eritrea,232,2045,Female,3757.9
Estonia,233,2045,Female,664.4
Angola,24,2045,Female,27932.1
Fiji,242,2045,Female,365
Finland,246,2045,Female,2873.1
France,250,2045,Female,38936.6
French Guiana,254,2045,Female,265.6
French Polynesia,258,2045,Female,173.7
Djibouti,262,2045,Female,789.9
Gabon,266,2045,Female,1552
Georgia,268,2045,Female,1204.5
Gambia,270,2045,Female,1763.4
Occupied Palestinian Territory,275,2045,Female,3444.6
Germany,276,2045,Female,44190
Antigua and Barbuda,28,2045,Female,53.3
Ghana,288,2045,Female,22856.6
Kiribati,296,2045,Female,72.2
Greece,300,2045,Female,5892.5
Grenada,308,2045,Female,30.4
Azerbaijan,31,2045,Female,5189.1
Guadeloupe,312,2045,Female,217.8
Guam,316,2045,Female,93.3
Argentina,32,2045,Female,27657.7
Guatemala,320,2045,Female,11606.5
Guinea,324,2045,Female,9808.9
Guyana,328,2045,Female,194.1
Haiti,332,2045,Female,6374.7
Honduras,340,2045,Female,6278.8
Hong Kong Special Administrative Region of China,344,2045,Female,5312.7
Hungary,348,2045,Female,4598.7
Iceland,352,2045,Female,196.4
India,356,2045,Female,786754.2
Australia,36,2045,Female,18029.8
Indonesia,360,2045,Female,152466.9
Iran (Islamic Republic of),364,2045,Female,48705.7
Iraq,368,2045,Female,31266.4
Ireland,372,2045,Female,2833
Israel,376,2045,Female,7181.5
Italy,380,2045,Female,30027.9
Cote d'Ivoire,384,2045,Female,19386.9
Jamaica,388,2045,Female,1062
Japan,392,2045,Female,57549.7
Kazakhstan,398,2045,Female,8967.7
Afghanistan,4,2045,Female,32277.7
Austria,40,2045,Female,5195.7
Jordan,400,2045,Female,8767.5
Kenya,404,2045,Female,42905.9
Democratic People's Republic of Korea,408,2045,Female,13017.8
Republic of Korea,410,2045,Female,25279.1
Kuwait,414,2045,Female,2722.7
Kyrgyzstan,417,2045,Female,3566.3
Lao People's Democratic Republic,418,2045,Female,4158.8
Lebanon,422,2045,Female,4404.3
Lesotho,426,2045,Female,1259.8
Latvia,428,2045,Female,889.1
Liberia,430,2045,Female,3801.9
Libyan Arab Jamahiriya,434,2045,Female,3906.6
Bahamas,44,2045,Female,274.7
Lithuania,440,2045,Female,1158.5
Luxembourg,442,2045,Female,455.9
Macao Special Administrative Region of China,446,2045,Female,537.5
Madagascar,450,2045,Female,21636.4
Malawi,454,2045,Female,19050.2
Malaysia,458,2045,Female,21481.4
Maldives,462,2045,Female,243.7
Mali,466,2045,Female,16150.8
Malta,470,2045,Female,199.9
Martinique,474,2045,Female,165.8
Mauritania,478,2045,Female,3455.4
Bahrain,48,2045,Female,877.3
Mauritius,480,2045,Female,531.9
Mexico,484,2045,Female,74906.9
Mongolia,496,2045,Female,1847.4
Republic of Moldova,498,2045,Female,1839.4
Montenegro,499,2045,Female,299.5
Bangladesh,50,2045,Female,96635.9
Morocco,504,2045,Female,19860.1
Mozambique,508,2045,Female,24477.3
Armenia,51,2045,Female,1188.2
Oman,512,2045,Female,2144.2
Namibia,516,2045,Female,1878.8
Barbados,52,2045,Female,120.8
Nepal,524,2045,Female,19180.9
Netherlands,528,2045,Female,9661
Curaçao,531,2045,Female,89.9
Aruba,533,2045,Female,61.1
New Caledonia,540,2045,Female,182.8
Vanuatu,548,2045,Female,193.1
Central Asia,5500,2045,Female,41891.6
Southern Asia,5501,2045,Female,1136928
New Zealand,554,2045,Female,3050.8
Nicaragua,558,2045,Female,3491.8
Belgium,56,2045,Female,6801.3
Niger,562,2045,Female,25567
Nigeria,566,2045,Female,172150.2
Norway,578,2045,Female,3342.3
Micronesia (Federated States of),583,2045,Female,40.5
Pakistan,586,2045,Female,141931.2
Panama,591,2045,Female,2656.5
Papua New Guinea,598,2045,Female,5809.8
Paraguay,600,2045,Female,4068.2
Peru,604,2045,Female,18714.5
Philippines,608,2045,Female,68083.2
Poland,616,2045,Female,17433.8
Portugal,620,2045,Female,4694
Guinea-Bissau,624,2045,Female,1262.6
Timor-Leste,626,2045,Female,950.7
Puerto Rico,630,2045,Female,1539.8
Qatar,634,2045,Female,1300.9
Reunion,638,2045,Female,526.1
Bhutan,64,2045,Female,461.7
Romania,642,2045,Female,7075.8
Russian Federation,643,2045,Female,75798.7
Rwanda,646,2045,Female,10395.8
Saint Lucia,662,2045,Female,70.1
Saint Vincent and the Grenadines,670,2045,Female,27.3
Sao Tome and Principe,678,2045,Female,127.9
Bolivia (Plurinational State of),68,2045,Female,7071.4
Saudi Arabia,682,2045,Female,21339.8
Senegal,686,2045,Female,13702.5
Serbia,688,2045,Female,3503.1
Seychelles,690,2045,Female,46.9
Sierra Leone,694,2045,Female,5806
Bosnia and Herzegovina,70,2045,Female,898.6
Singapore,702,2045,Female,4396
Slovakia,703,2045,Female,2544
Viet Nam,704,2045,Female,52919.9
Slovenia,705,2045,Female,1119.6
Somalia,706,2045,Female,13571.1
South Africa,710,2045,Female,37088.1
Zimbabwe,716,2045,Female,11993
Botswana,72,2045,Female,1593.4
Spain,724,2045,Female,26498.2
South Sudan,728,2045,Female,14151.9
Sudan,729,2045,Female,29123.6
Western Sahara,732,2045,Female,552.3
Suriname,740,2045,Female,229.5
Swaziland,748,2045,Female,897.5
Sweden,752,2045,Female,6223.9
Switzerland,756,2045,Female,5529.5
Brazil,76,2045,Female,118575.5
Syrian Arab Republic,760,2045,Female,10574
Tajikistan,762,2045,Female,5790.9
Thailand,764,2045,Female,36246.4
Togo,768,2045,Female,5984.7
Tonga,776,2045,Female,33.6
Trinidad and Tobago,780,2045,Female,503.6
United Arab Emirates,784,2045,Female,4775.1
Tunisia,788,2045,Female,6463.9
Turkey,792,2045,Female,48471.2
Turkmenistan,795,2045,Female,3697
Albania,8,2045,Female,908.7
Uganda,800,2045,Female,45404.7
Ukraine,804,2045,Female,21241.6
The former Yugoslav Republic of Macedonia,807,2045,Female,816.7
Egypt,818,2045,Female,66922.2
United Kingdom of Great Britain and Northern Ireland,826,2045,Female,39212.6
Channel Islands,830,2045,Female,106.7
United Republic of Tanzania,834,2045,Female,55140.9
Belize,84,2045,Female,251.2
United States of America,840,2045,Female,211923.4
United States Virgin Islands,850,2045,Female,59.6
Burkina Faso,854,2045,Female,17009.1
Uruguay,858,2045,Female,1579.9
Uzbekistan,860,2045,Female,19869.6
Venezuela (Bolivarian Republic of),862,2045,Female,20577.9
Samoa,882,2045,Female,60.8
Yemen,887,2045,Female,24223.3
Zambia,894,2045,Female,17090.6
Solomon Islands,90,2045,Female,462
World,900,2045,Female,4582918.6
Africa,903,2045,Female,1047432.6
Latin America and the Caribbean,904,2045,Female,374317.4
Northern America,905,2045,Female,236807.9
Eastern Asia,906,2045,Female,765984.7
Europe,908,2045,Female,391419.4
Oceania,909,2045,Female,28690.9
Eastern Africa,910,2045,Female,377880.4
Middle Africa,911,2045,Female,146344.4
Northern Africa,912,2045,Female,152054.9
Southern Africa,913,2045,Female,42719.4
Western Africa,914,2045,Female,328433.5
Caribbean,915,2045,Female,21566.1
Central America,916,2045,Female,105213.1
South-Eastern Asia,920,2045,Female,379629.7
Western Asia,922,2045,Female,179816.5
Eastern Europe,923,2045,Female,142957.3
Northern Europe,924,2045,Female,60898.1
Southern Europe,925,2045,Female,76749.6
Western Europe,926,2045,Female,110814.4
Australia and New Zealand,927,2045,Female,21081.1
Melanesia,928,2045,Female,7013.5
South America,931,2045,Female,247538.3
Asia,935,2045,Female,2504250.5
Micronesia,954,2045,Female,282.3
Polynesia,957,2045,Female,314
Brunei Darussalam,96,2045,Female,283
Bulgaria,100,2050,Male,2136.1
Myanmar,104,2050,Male,25655.8
Burundi,108,2050,Male,7707.7
Belarus,112,2050,Male,4050.7
Cambodia,116,2050,Male,10657.1
Algeria,12,2050,Male,25835.4
Cameroon,120,2050,Male,19519.3
Canada,124,2050,Male,25476
Cape Verde,132,2050,Male,268.7
Central African Republic,140,2050,Male,3061.9
Sri Lanka,144,2050,Male,9060
Chad,148,2050,Male,14816
Chile,152,2050,Male,9707.1
China,156,2050,Male,661996.3
Taiwan Province of China,158,2050,Male,10472
